customer_id,product_id,interaction_type,interaction_date
C8847,P6479,viewed,2024-03-22
C8901,P6692,purchased,2024-10-07
C5297,P9505,viewed,2024-07-30
C1304,P8121,viewed,2024-08-26
C5860,P9747,clicked,2024-05-21
C3583,P1507,purchased,2024-11-11
C5297,P2144,clicked,2024-09-07
C3583,P5654,purchased,2024-08-20
C5256,P7483,purchased,2024-10-07
C5567,P1608,purchased,2024-03-19
C1464,P6427,viewed,2024-06-08
C3555,P2005,viewed,2024-12-14
C6461,P5710,purchased,2024-09-06
C8274,P4795,purchased,2024-03-28
C7186,P3458,purchased,2024-09-29
C2344,P3269,purchased,2024-06-10
C5297,P8082,clicked,2024-05-07
C1965,P4937,purchased,2024-08-06
C9339,P8142,purchased,2024-03-02
C1527,P6514,clicked,2024-11-04
C3565,P9515,purchased,2024-02-20
C9615,P6926,purchased,2024-05-12
C4530,P6514,clicked,2024-10-10
C7318,P3915,clicked,2024-03-14
C5955,P7042,viewed,2024-08-17
C4883,P1889,clicked,2024-03-26
C3497,P8754,clicked,2024-06-13
C3053,P7635,viewed,2024-11-22
C6105,P6514,viewed,2024-01-26
C9792,P2670,purchased,2024-07-26
C8274,P1070,clicked,2024-06-21
C5912,P1315,purchased,2024-01-04
C5310,P5805,clicked,2024-08-21
C3053,P8007,clicked,2024-04-30
C1166,P4445,purchased,2024-11-17
C4506,P9914,purchased,2024-10-07
C8901,P1315,purchased,2024-07-09
C6946,P3757,clicked,2024-09-19
C7048,P1099,viewed,2024-06-09
C5912,P1294,purchased,2024-10-17
C5568,P6604,viewed,2024-09-13
C3497,P7542,purchased,2024-04-03
C7647,P9587,purchased,2024-12-12
C1828,P8142,clicked,2024-12-02
C1673,P9793,viewed,2024-08-28
C5458,P4109,purchased,2024-03-13
C5256,P4937,purchased,2024-04-28
C8433,P4954,purchased,2024-08-07
C6862,P4848,clicked,2024-07-10
C9434,P1108,purchased,2024-02-24
C5955,P6280,purchased,2024-05-01
C5567,P5714,purchased,2024-08-09
C5458,P1507,viewed,2024-05-14
C8274,P2388,viewed,2024-04-08
C9653,P9494,clicked,2024-12-15
C1827,P9163,purchased,2024-06-18
C5607,P4118,purchased,2024-03-02
C6862,P7645,viewed,2024-10-22
C5912,P4556,clicked,2024-08-12
C3763,P2376,purchased,2024-08-29
C3365,P4869,clicked,2024-09-11
C8366,P1087,purchased,2024-07-26
C4506,P8415,viewed,2024-02-09
C1527,P8713,clicked,2024-01-25
C5961,P3200,clicked,2024-08-24
C2447,P8999,clicked,2024-04-23
C3565,P6059,purchased,2024-09-21
C4935,P3685,viewed,2024-04-30
C6989,P5294,viewed,2024-05-31
C7348,P9724,viewed,2024-07-27
C8619,P3269,viewed,2024-01-17
C9131,P3800,clicked,2024-09-14
C5297,P2548,viewed,2024-11-24
C5227,P4346,purchased,2024-07-26
C9792,P6966,purchased,2024-05-07
C4883,P9262,purchased,2024-03-05
C5912,P9793,clicked,2024-08-19
C1827,P7938,clicked,2024-06-27
C5118,P5729,purchased,2024-01-18
C4506,P4447,purchased,2024-08-08
C5567,P7283,clicked,2024-01-16
C5256,P3878,viewed,2024-07-16
C1438,P9505,viewed,2024-03-31
C5297,P4937,viewed,2024-07-27
C3816,P3024,purchased,2024-08-01
C7348,P3800,purchased,2024-05-25
C5310,P4334,viewed,2024-02-08
C7193,P4024,clicked,2024-08-10
C3793,P4118,viewed,2024-08-31
C4251,P2438,viewed,2024-03-16
C4616,P6067,purchased,2024-06-17
C9653,P6787,purchased,2024-11-25
C6310,P4733,clicked,2024-09-06
C6989,P4135,clicked,2024-03-25
C9535,P3269,clicked,2024-02-05
C3501,P4057,purchased,2024-05-30
C8642,P1290,clicked,2024-12-07
C1828,P8239,viewed,2024-09-03
C6652,P9684,purchased,2024-10-14
C5118,P7042,clicked,2024-04-04
C9434,P8123,purchased,2024-05-28
C9653,P2457,viewed,2024-09-14
C1413,P7908,clicked,2024-02-21
C8310,P7266,clicked,2024-10-07
C9304,P7135,purchased,2024-09-20
C1304,P7941,viewed,2024-02-01
C1828,P5627,purchased,2024-07-03
C3565,P7823,purchased,2024-01-11
C9393,P6787,clicked,2024-10-23
C4616,P3566,purchased,2024-09-15
C1464,P8297,purchased,2024-01-04
C3565,P1290,viewed,2024-11-04
C3896,P7332,purchased,2024-09-06
C8433,P5294,viewed,2024-12-21
C4616,P6867,viewed,2024-05-17
C6463,P7812,viewed,2024-01-25
C9304,P8915,viewed,2024-11-05
C4251,P6593,viewed,2024-10-08
C1527,P1294,purchased,2024-08-31
C3946,P7231,clicked,2024-12-05
C1828,P8007,viewed,2024-08-10
C5772,P6069,viewed,2024-10-18
C6463,P9949,viewed,2024-10-17
C5772,P1089,clicked,2024-06-20
C3896,P7823,purchased,2024-01-18
C9615,P5251,clicked,2024-06-20
C9393,P7399,clicked,2024-11-22
C7193,P3630,clicked,2024-05-01
C9792,P2146,clicked,2024-06-06
C3946,P1359,clicked,2024-11-25
C8310,P3602,purchased,2024-05-22
C5458,P3229,viewed,2024-10-25
C7318,P8942,viewed,2024-11-06
C6862,P1388,viewed,2024-12-04
C9434,P5605,purchased,2024-06-30
C3565,P1507,viewed,2024-02-03
C3565,P3113,clicked,2024-06-25
C1527,P2376,viewed,2024-01-17
C1648,P7135,viewed,2024-01-07
C3555,P9262,viewed,2024-08-14
C7186,P9363,purchased,2024-09-21
C7193,P3630,clicked,2024-05-08
C4802,P2318,clicked,2024-03-29
C1413,P1819,viewed,2024-02-28
C1464,P4023,purchased,2024-10-05
C7435,P3518,viewed,2024-09-09
C7348,P1960,viewed,2024-01-09
C9339,P9425,viewed,2024-03-22
C3946,P5032,viewed,2024-02-19
C9653,P1152,viewed,2024-06-22
C4616,P1889,clicked,2024-12-15
C5256,P5052,clicked,2024-04-28
C1673,P8999,purchased,2024-01-25
C3893,P4848,purchased,2024-02-22
C1828,P2351,viewed,2024-10-01
C6862,P2548,clicked,2024-10-08
C9694,P2236,viewed,2024-09-15
C6946,P9287,clicked,2024-06-24
C1648,P3048,purchased,2024-03-04
C3793,P3408,clicked,2024-11-24
C6606,P5362,purchased,2024-10-18
C5227,P3764,viewed,2024-04-05
C4044,P8744,viewed,2024-08-26
C3746,P3800,viewed,2024-03-16
C2389,P7910,viewed,2024-03-01
C5961,P8043,purchased,2024-07-25
C9393,P9724,clicked,2024-06-11
C6105,P1099,purchased,2024-03-23
C6606,P5222,purchased,2024-06-20
C4044,P8839,purchased,2024-04-23
C3893,P7868,viewed,2024-06-13
C2344,P1521,viewed,2024-05-21
C9393,P8356,purchased,2024-03-02
C6461,P7822,purchased,2024-02-08
C4251,P8035,purchased,2024-04-30
C1648,P4839,viewed,2024-03-14
C7647,P3458,purchased,2024-03-30
C8274,P2142,viewed,2024-04-16
C3946,P8061,purchased,2024-04-16
C3555,P1359,clicked,2024-02-16
C5955,P5805,clicked,2024-08-19
C8901,P4872,purchased,2024-01-14
C3555,P4908,purchased,2024-01-23
C3261,P8093,viewed,2024-10-30
C3896,P6692,purchased,2024-04-15
C9694,P8827,viewed,2024-11-16
C9393,P1792,purchased,2024-10-04
C1627,P6067,clicked,2024-09-12
C9393,P2940,clicked,2024-05-17
C3746,P3393,clicked,2024-03-09
C1464,P3991,clicked,2024-11-09
C8619,P6741,purchased,2024-12-01
C5715,P4445,purchased,2024-04-23
C3816,P2824,viewed,2024-03-04
C3763,P8374,viewed,2024-08-21
C5458,P8053,clicked,2024-10-25
C5297,P2606,clicked,2024-01-27
C1673,P5589,clicked,2024-06-13
C9339,P5005,clicked,2024-07-09
C1828,P5065,clicked,2024-05-17
C3746,P5347,clicked,2024-12-04
C4999,P5266,viewed,2024-02-02
C5297,P8043,purchased,2024-08-05
C9653,P7938,viewed,2024-02-14
C4506,P3958,clicked,2024-08-20
C5227,P9492,viewed,2024-01-26
C5458,P2120,clicked,2024-12-15
C6606,P5805,purchased,2024-01-02
C6946,P1382,viewed,2024-02-07
C5297,P2957,purchased,2024-06-20
C1273,P6512,viewed,2024-03-17
C1965,P3874,purchased,2024-06-20
C3583,P9428,purchased,2024-05-09
C3565,P7916,purchased,2024-04-06
C5297,P4267,purchased,2024-02-10
C3365,P6025,purchased,2024-06-20
C6105,P7916,purchased,2024-07-21
C1166,P5714,clicked,2024-02-11
C1304,P9163,viewed,2024-02-11
C4044,P1168,purchased,2024-01-30
C8661,P5805,viewed,2024-02-07
C3946,P9723,purchased,2024-07-31
C5568,P5210,viewed,2024-06-23
C3325,P6879,purchased,2024-05-03
C8310,P1300,clicked,2024-06-10
C9338,P8356,clicked,2024-10-23
C8619,P8297,purchased,2024-11-01
C1673,P3200,purchased,2024-02-03
C3893,P6867,viewed,2024-06-14
C5955,P2257,clicked,2024-07-11
C5715,P9731,clicked,2024-10-11
C7193,P5752,clicked,2024-10-18
C1673,P4766,viewed,2024-11-08
C4999,P4922,purchased,2024-04-09
C6946,P1152,purchased,2024-10-23
C6862,P4645,viewed,2024-10-29
C9535,P5766,clicked,2024-06-02
C1965,P8374,purchased,2024-03-29
C3946,P2907,viewed,2024-08-29
C1627,P7734,viewed,2024-01-21
C8274,P5362,purchased,2024-04-22
C8901,P6059,viewed,2024-06-06
C1673,P3650,viewed,2024-05-06
C3261,P8677,purchased,2024-02-24
C8661,P3958,purchased,2024-09-22
C6652,P7327,viewed,2024-09-28
C4251,P6867,purchased,2024-10-05
C9304,P8441,clicked,2024-04-26
C3053,P3176,purchased,2024-07-22
C9615,P4519,viewed,2024-04-18
C1166,P4279,viewed,2024-08-26
C9615,P7823,purchased,2024-01-31
C4802,P7266,viewed,2024-10-25
C4616,P9287,purchased,2024-03-03
C2447,P9318,clicked,2024-05-19
C9131,P7931,purchased,2024-07-28
C6946,P1108,viewed,2024-06-18
C6310,P6867,purchased,2024-04-27
C1673,P7378,viewed,2024-01-31
C9338,P5264,purchased,2024-05-30
C5607,P3539,purchased,2024-03-22
C4799,P1547,purchased,2024-07-01
C5772,P8007,viewed,2024-11-28
C3565,P3507,clicked,2024-02-21
C3555,P1125,viewed,2024-05-23
C7348,P3974,purchased,2024-04-11
C9339,P3787,purchased,2024-10-29
C5715,P4645,clicked,2024-01-12
C6105,P1125,viewed,2024-08-09
C5607,P3176,purchased,2024-06-27
C3565,P4109,clicked,2024-11-22
C2447,P4000,clicked,2024-11-19
C1166,P1952,purchased,2024-09-18
C3583,P6280,viewed,2024-08-30
C1438,P1248,clicked,2024-05-30
C6105,P6342,purchased,2024-04-29
C9535,P1359,purchased,2024-06-19
C3763,P7194,purchased,2024-11-17
C3583,P5107,clicked,2024-06-28
C3793,P2030,viewed,2024-04-03
C2344,P5654,clicked,2024-03-22
C5227,P9363,purchased,2024-11-24
C1140,P1248,viewed,2024-05-08
C9615,P5745,viewed,2024-05-11
C9434,P3229,purchased,2024-07-11
C7193,P2318,clicked,2024-08-03
C3816,P4418,viewed,2024-06-11
C3893,P6787,clicked,2024-11-30
C9131,P4447,clicked,2024-01-26
C8274,P9262,purchased,2024-07-30
C7186,P2438,purchased,2024-03-02
C1413,P3393,viewed,2024-03-04
C5256,P2142,clicked,2024-07-31
C1166,P6479,viewed,2024-07-01
C3893,P3102,viewed,2024-10-01
C7348,P7748,purchased,2024-10-25
C7186,P4556,viewed,2024-03-30
C4799,P8356,purchased,2024-05-23
C7186,P3817,viewed,2024-02-06
C6463,P6305,clicked,2024-09-03
C8619,P3958,viewed,2024-01-25
C1673,P7822,purchased,2024-09-07
C7318,P1751,clicked,2024-03-24
C4940,P9163,viewed,2024-08-07
C4251,P5373,purchased,2024-12-20
C7647,P8290,viewed,2024-05-15
C4935,P9545,clicked,2024-07-16
C6652,P5698,purchased,2024-04-18
C9694,P6959,purchased,2024-08-14
C5227,P6101,clicked,2024-09-27
C8642,P4420,viewed,2024-01-04
C9694,P3687,purchased,2024-11-10
C3946,P1700,purchased,2024-01-21
C9653,P7540,clicked,2024-10-26
C5458,P1214,clicked,2024-08-09
C9304,P9579,viewed,2024-07-26
C7186,P4685,clicked,2024-06-02
C5256,P8364,purchased,2024-06-17
C7348,P4599,viewed,2024-10-20
C1648,P5209,clicked,2024-04-10
C1438,P6553,purchased,2024-12-02
C6946,P4281,viewed,2024-12-17
C4935,P9287,clicked,2024-04-20
C5715,P7953,viewed,2024-09-27
C3746,P1792,viewed,2024-07-19
C3896,P8754,clicked,2024-04-01
C8310,P1004,clicked,2024-12-11
C8274,P4519,clicked,2024-06-09
C3501,P2766,clicked,2024-08-30
C1273,P3584,clicked,2024-06-06
C9615,P9505,clicked,2024-02-03
C3763,P9895,clicked,2024-01-17
C9304,P9729,purchased,2024-02-09
C9412,P6342,clicked,2024-10-26
C5458,P1751,purchased,2024-02-02
C4530,P8239,viewed,2024-07-13
C8847,P7616,viewed,2024-06-27
C2389,P4726,clicked,2024-01-19
C2447,P8843,clicked,2024-08-05
C3896,P9391,clicked,2024-01-16
C2344,P8754,purchased,2024-09-19
C7348,P1889,clicked,2024-12-19
C4506,P4848,viewed,2024-02-10
C8847,P9151,clicked,2024-08-15
C7435,P4602,viewed,2024-12-13
C7048,P2376,purchased,2024-02-18
C1464,P8999,viewed,2024-03-28
C9339,P6385,purchased,2024-03-24
C3565,P9077,purchased,2024-07-13
C5458,P2438,clicked,2024-01-31
C6463,P3048,viewed,2024-05-05
C5860,P3113,purchased,2024-08-25
C8433,P6515,purchased,2024-03-13
C8433,P1758,viewed,2024-03-23
C4802,P9077,clicked,2024-12-09
C9338,P1004,viewed,2024-10-31
C1273,P3107,clicked,2024-12-16
C9792,P3817,viewed,2024-07-08
C3497,P4334,clicked,2024-10-05
C3325,P7042,purchased,2024-07-30
C8619,P1608,purchased,2024-01-10
C7048,P4128,viewed,2024-02-29
C9304,P1087,clicked,2024-10-08
C8366,P7108,clicked,2024-03-17
C9434,P7767,purchased,2024-01-12
C9393,P2543,viewed,2024-02-10
C1627,P5445,viewed,2024-02-01
C5256,P8633,purchased,2024-06-24
C5568,P9940,purchased,2024-03-22
C9615,P7931,purchased,2024-08-27
C4530,P8121,viewed,2024-10-15
C3261,P2257,viewed,2024-07-09
C3763,P3483,viewed,2024-11-23
C9338,P3817,clicked,2024-01-05
C1273,P4057,clicked,2024-12-04
C9412,P8755,clicked,2024-05-06
C5118,P2437,viewed,2024-06-22
C1828,P4519,viewed,2024-10-15
C3896,P8614,purchased,2024-07-18
C7186,P1315,clicked,2024-02-13
C1273,P8443,clicked,2024-07-07
C9694,P3679,viewed,2024-01-10
C8310,P6234,viewed,2024-02-21
C9434,P6067,purchased,2024-05-23
C2886,P2655,purchased,2024-06-16
C5256,P8121,viewed,2024-10-30
C6946,P6230,purchased,2024-03-12
C1464,P2200,clicked,2024-11-25
C2447,P1214,purchased,2024-05-16
C7048,P9120,viewed,2024-08-10
C1527,P1248,viewed,2024-08-12
C1304,P9737,viewed,2024-01-15
C8366,P3255,viewed,2024-10-08
C3816,P2257,clicked,2024-05-01
C7435,P2957,viewed,2024-03-10
C1627,P5065,clicked,2024-11-26
C7193,P4447,purchased,2024-03-21
C1965,P9545,viewed,2024-09-30
C1648,P2318,viewed,2024-03-25
C7348,P5766,viewed,2024-09-19
C3325,P3255,purchased,2024-04-17
C7647,P3991,viewed,2024-02-10
C4530,P2318,viewed,2024-06-04
C4940,P1372,clicked,2024-09-02
C9615,P4959,clicked,2024-08-08
C6310,P8061,purchased,2024-01-11
C5227,P9504,purchased,2024-02-05
C1965,P8035,clicked,2024-01-08
C9393,P4519,clicked,2024-02-20
C3565,P7378,purchased,2024-02-19
C5297,P2893,viewed,2024-11-06
C1527,P7540,clicked,2024-12-01
C6461,P3584,purchased,2024-07-03
C9412,P3539,clicked,2024-02-03
C5607,P5065,clicked,2024-09-02
C3555,P4922,clicked,2024-09-08
C5912,P2778,clicked,2024-08-07
C6606,P1526,viewed,2024-08-18
C1828,P4839,clicked,2024-01-17
C5310,P9541,purchased,2024-09-22
C3893,P2005,purchased,2024-09-24
C5955,P1200,purchased,2024-11-08
C3746,P3584,purchased,2024-07-28
C4616,P8263,viewed,2024-10-26
C9535,P5065,purchased,2024-05-27
C2447,P3828,purchased,2024-04-14
C4883,P6385,purchased,2024-10-23
C9535,P1819,clicked,2024-01-16
C5297,P7941,viewed,2024-02-12
C4530,P7916,purchased,2024-07-05
C6463,P1300,viewed,2024-04-06
C2344,P9587,clicked,2024-12-10
C4935,P4622,clicked,2024-06-14
C9338,P7540,purchased,2024-03-20
C8642,P4281,viewed,2024-01-20
C5905,P4645,clicked,2024-08-19
C2344,P9363,purchased,2024-08-18
C1273,P7868,clicked,2024-08-03
C1828,P6280,purchased,2024-07-04
C6606,P9969,purchased,2024-08-18
C1413,P8290,purchased,2024-02-26
C4940,P1779,clicked,2024-03-20
C3261,P1546,viewed,2024-08-23
C3565,P9545,viewed,2024-02-04
C4799,P7802,viewed,2024-08-04
C6862,P4381,clicked,2024-01-12
C6461,P1792,purchased,2024-04-20
C8847,P9391,clicked,2024-08-16
C4251,P4622,purchased,2024-03-10
C3816,P4000,viewed,2024-07-21
C3365,P1608,viewed,2024-10-06
C4802,P8007,viewed,2024-08-22
C8366,P2146,viewed,2024-06-13
C6310,P6593,purchased,2024-10-11
C5715,P4795,purchased,2024-03-13
C8310,P8999,purchased,2024-08-17
C5567,P3948,purchased,2024-07-03
C5772,P5041,clicked,2024-06-28
C3893,P4024,clicked,2024-07-01
C4530,P8656,viewed,2024-04-18
C6310,P9492,clicked,2024-05-27
C3896,P1521,clicked,2024-09-22
C1464,P3408,purchased,2024-11-15
C2389,P3152,viewed,2024-11-27
C8366,P9504,clicked,2024-11-15
C4999,P4918,viewed,2024-09-01
C6105,P4279,clicked,2024-03-12
C1648,P1042,purchased,2024-04-10
C8366,P9747,purchased,2024-07-25
C4506,P6373,clicked,2024-09-16
C9412,P9737,viewed,2024-09-30
C8274,P3580,clicked,2024-08-21
C9615,P6024,clicked,2024-04-08
C7647,P3269,viewed,2024-04-04
C4883,P2465,purchased,2024-11-26
C4530,P6871,clicked,2024-01-30
C3763,P5445,purchased,2024-10-23
C5715,P2353,clicked,2024-09-30
C1827,P9729,purchased,2024-10-30
C4530,P1751,clicked,2024-09-02
C1140,P2465,clicked,2024-10-19
C6652,P5823,viewed,2024-10-13
C3763,P9949,viewed,2024-04-18
C9304,P8297,viewed,2024-06-30
C7318,P1152,clicked,2024-08-26
C3497,P1152,clicked,2024-01-06
C1965,P4420,clicked,2024-11-19
C8310,P3954,purchased,2024-09-19
C1464,P6073,purchased,2024-10-11
C8433,P4704,purchased,2024-09-12
C3746,P9494,purchased,2024-12-07
C7186,P2360,purchased,2024-10-11
C1413,P5514,viewed,2024-07-03
C1627,P2811,clicked,2024-05-26
C1438,P6692,clicked,2024-01-15
C5310,P4135,viewed,2024-03-17
C7193,P9142,viewed,2024-01-12
C2389,P8744,clicked,2024-10-31
C4830,P5041,clicked,2024-04-26
C5772,P8263,purchased,2024-06-27
C1527,P4848,purchased,2024-06-01
C3893,P8374,purchased,2024-04-07
C1827,P6604,clicked,2024-10-22
C7348,P5093,viewed,2024-01-30
C7186,P3701,viewed,2024-03-09
C5227,P7332,clicked,2024-02-17
C3893,P5041,clicked,2024-09-22
C5297,P8839,clicked,2024-11-14
C1527,P3870,clicked,2024-11-21
C9694,P4346,viewed,2024-05-19
C5961,P3757,purchased,2024-01-11
C9412,P3492,viewed,2024-10-21
C5772,P1547,purchased,2024-12-12
C4935,P1152,purchased,2024-03-07
C4883,P3974,viewed,2024-08-21
C4935,P1300,viewed,2024-11-19
C9535,P3584,viewed,2024-01-24
C6652,P7823,purchased,2024-01-03
C3497,P5005,viewed,2024-02-18
C1166,P4000,viewed,2024-08-14
C8901,P1089,purchased,2024-07-12
C3501,P3255,purchased,2024-11-21
C9304,P5266,clicked,2024-06-30
C4530,P3764,viewed,2024-02-18
C6461,P1200,viewed,2024-04-26
C7348,P3113,clicked,2024-04-03
C9535,P3298,clicked,2024-11-08
C3261,P9247,clicked,2024-03-15
C7435,P9969,viewed,2024-01-27
C7186,P5605,purchased,2024-02-06
C1304,P3255,clicked,2024-03-20
C1827,P9969,viewed,2024-04-02
C7048,P7483,viewed,2024-11-15
C3497,P9874,viewed,2024-12-07
C5607,P9120,clicked,2024-02-29
C9653,P8614,purchased,2024-05-30
C9338,P7910,clicked,2024-04-21
C6946,P1692,clicked,2024-05-06
C9338,P2543,purchased,2024-01-18
C7193,P9541,viewed,2024-04-17
C9535,P4851,clicked,2024-05-09
C6862,P8291,clicked,2024-10-06
C9694,P3408,purchased,2024-03-07
C4940,P3121,clicked,2024-02-16
C3053,P3229,viewed,2024-07-25
C5905,P7378,viewed,2024-04-06
C1273,P9723,purchased,2024-07-09
C3763,P3974,viewed,2024-04-30
C5567,P9737,viewed,2024-02-27
C1464,P3620,purchased,2024-05-12
C3053,P3229,purchased,2024-07-04
C5772,P8151,purchased,2024-03-29
C4940,P7266,clicked,2024-12-06
C8661,P3958,clicked,2024-06-30
C5715,P6496,clicked,2024-03-28
C9339,P1125,viewed,2024-07-30
C3896,P3870,viewed,2024-06-10
C4940,P8441,viewed,2024-10-19
C9339,P3650,viewed,2024-11-29
C3261,P2437,purchased,2024-06-24
C9131,P6692,purchased,2024-04-29
C9131,P4869,viewed,2024-01-24
C1527,P4872,viewed,2024-06-28
C8619,P3255,purchased,2024-12-15
C1827,P9723,clicked,2024-05-21
C9131,P2893,purchased,2024-05-05
C5297,P6305,purchased,2024-03-22
C3053,P1070,clicked,2024-09-25
C5297,P8053,purchased,2024-09-24
C4883,P5627,clicked,2024-05-30
C4830,P9241,viewed,2024-03-27
C3946,P8839,purchased,2024-09-12
C9535,P7616,viewed,2024-08-12
C2344,P8677,viewed,2024-10-31
C6946,P1315,purchased,2024-02-26
C1464,P2992,clicked,2024-12-02
C3325,P2438,clicked,2024-12-07
C3893,P7082,clicked,2024-12-14
C3501,P1087,purchased,2024-06-09
C5458,P1692,purchased,2024-05-12
C4616,P5032,purchased,2024-09-08
C6310,P5781,clicked,2024-04-19
C3497,P2144,purchased,2024-03-19
C5912,P3764,clicked,2024-07-10
C1304,P9949,viewed,2024-01-25
C4935,P3824,clicked,2024-08-17
C8310,P8619,purchased,2024-04-11
C5297,P1229,viewed,2024-10-13
C1627,P6555,viewed,2024-01-18
C5715,P1004,viewed,2024-09-02
C9131,P8913,viewed,2024-10-11
C4251,P8484,clicked,2024-02-11
C8901,P9143,clicked,2024-09-24
C1648,P2980,clicked,2024-09-01
C3261,P9785,purchased,2024-01-13
C5961,P3787,purchased,2024-03-23
C1965,P8082,clicked,2024-06-25
C5458,P3870,clicked,2024-07-10
C1827,P8290,clicked,2024-06-02
C4999,P8739,viewed,2024-12-13
C5860,P3650,viewed,2024-06-20
C5715,P5294,purchased,2024-05-31
C5568,P7396,viewed,2024-03-08
C5715,P7378,clicked,2024-05-03
C3746,P1294,viewed,2024-10-10
C3583,P8374,viewed,2024-06-06
C6461,P8393,clicked,2024-02-26
C9412,P2907,viewed,2024-05-05
C8642,P5887,viewed,2024-12-14
C7435,P4057,viewed,2024-09-30
C7193,P1608,viewed,2024-10-09
C1304,P3669,clicked,2024-11-25
C3896,P7231,purchased,2024-01-07
C3746,P3701,clicked,2024-02-01
C5905,P6373,viewed,2024-02-15
C5905,P6787,clicked,2024-07-06
C5458,P1315,clicked,2024-04-25
C5567,P5654,purchased,2024-11-27
C2344,P5065,purchased,2024-01-24
C5310,P6025,viewed,2024-09-17
C7647,P9863,clicked,2024-10-26
C5912,P4704,purchased,2024-11-19
C3497,P4733,viewed,2024-03-12
C8433,P1507,viewed,2024-07-05
C5607,P7378,purchased,2024-08-06
C8642,P4908,purchased,2024-01-30
C3325,P1125,clicked,2024-06-22
C4802,P2907,purchased,2024-07-23
C9792,P7378,viewed,2024-08-07
C6606,P7813,viewed,2024-12-14
C4830,P1290,clicked,2024-08-23
C1438,P5823,viewed,2024-07-29
C7348,P4000,viewed,2024-02-05
C6310,P1089,purchased,2024-11-23
C1273,P4908,purchased,2024-10-09
C6946,P1819,purchased,2024-03-26
C5607,P9724,purchased,2024-08-21
C2886,P6879,viewed,2024-11-17
C9615,P8713,clicked,2024-01-14
C5912,P4789,viewed,2024-09-01
C3565,P5939,purchased,2024-11-17
C3793,P7908,viewed,2024-10-03
C4506,P3229,clicked,2024-01-06
C6652,P7941,viewed,2024-09-16
C5310,P2449,clicked,2024-04-14
C9434,P1089,clicked,2024-12-01
C4935,P5362,purchased,2024-01-07
C2447,P9047,purchased,2024-07-19
C1166,P5362,purchased,2024-10-19
C9412,P5887,purchased,2024-12-14
C1140,P2528,purchased,2024-03-02
C3325,P7396,purchased,2024-06-10
C6652,P6604,viewed,2024-11-01
C5568,P2457,clicked,2024-03-26
C5567,P1521,clicked,2024-01-10
C1413,P4818,clicked,2024-06-23
C4830,P3393,purchased,2024-08-29
C4883,P4578,clicked,2024-08-19
C8619,P7303,viewed,2024-11-27
C1527,P5728,clicked,2024-06-29
C5118,P6514,viewed,2024-01-07
C5227,P7748,viewed,2024-05-12
C4935,P9494,purchased,2024-11-06
C4999,P7529,viewed,2024-03-14
C8847,P9940,viewed,2024-09-17
C4251,P7135,viewed,2024-08-20
C3497,P1751,purchased,2024-11-29
C1438,P3408,purchased,2024-06-04
C9615,P1070,purchased,2024-01-15
C5568,P3483,purchased,2024-10-04
C7318,P9724,clicked,2024-02-04
C9615,P8677,clicked,2024-03-30
C5905,P7603,clicked,2024-08-22
C5955,P6604,purchased,2024-10-11
C1166,P5093,purchased,2024-01-17
C9338,P5832,purchased,2024-04-02
C8310,P3991,viewed,2024-04-16
C5118,P4023,viewed,2024-08-01
C8661,P2030,viewed,2024-07-22
C4802,P2704,clicked,2024-02-12
C8901,P2704,viewed,2024-05-11
C5715,P6079,purchased,2024-09-16
C8274,P9731,clicked,2024-02-14
C5118,P9545,viewed,2024-06-11
C3325,P9545,viewed,2024-01-02
C6463,P8793,clicked,2024-01-04
C7647,P5627,clicked,2024-11-02
C1648,P5698,viewed,2024-01-28
C6310,P8739,viewed,2024-07-18
C1673,P2221,viewed,2024-05-23
C5912,P7740,clicked,2024-02-16
C3565,P8018,viewed,2024-09-28
C3896,P2437,purchased,2024-07-07
C9694,P3001,viewed,2024-03-02
C9131,P8123,purchased,2024-10-10
C5256,P7135,clicked,2024-02-16
C4506,P9515,clicked,2024-05-31
C1166,P1938,viewed,2024-11-09
C3053,P7542,viewed,2024-07-22
C3893,P1099,clicked,2024-03-09
C3565,P2119,viewed,2024-09-17
